player_id,churned,playCount,bestScore,meanScore,worstScore,sdScore,bestScoreIndex,bestSubMeanCount,bestSubMeanRatio,activeDuration,consecutivePlayRatio
35617205123893,1,1,21,21.0,21,0.0,0.0,0.0,0.0,0.0,0.0
359795042206278,1,1,27,27.0,27,0.0,0.0,0.0,0.0,0.0,0.0
354888061668950,1,1,2292,2292.0,2292,0.0,0.0,0.0,0.0,0.0,0.0
356271053302110,1,5,457,222.2,83,149.6419058953741,0.6,46.96,1.0567056705670568,90.19083333333333,0.75
357538062047061,1,1,253,253.0,253,0.0,0.0,0.0,0.0,0.0,0.0
359626050941011,1,3,66,25.333333333333332,0,35.5715241918776,0.3333333333333333,13.555555555555557,1.6052631578947372,0.0175,1.0
354679061012921,1,5,1272,433.2,30,535.6096526389344,0.0,167.76,1.9362880886426592,59.27166666666667,0.5
355890044989049,1,7,151,66.57142857142857,24,44.776694618432714,0.8571428571428571,12.061224489795919,1.2682403433476395,0.05583333333333333,1.0
357053047982663,1,2,248,244.0,240,5.656854249492381,0.0,2.0,0.01639344262295082,0.04,1.0
358861060502369,1,1,3,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0
359618040486314,1,1,20,20.0,20,0.0,0.0,0.0,0.0,0.0,0.0
352454051868340,1,2,194,130.5,67,89.80256121069154,0.5,31.75,0.48659003831417624,0.020555555555555556,1.0
358532064228794,1,1,225,225.0,225,0.0,0.0,0.0,0.0,0.0,0.0
35843205197827,1,1,95,95.0,95,0.0,0.0,0.0,0.0,0.0,0.0
A000002F814AA7,1,1,13,13.0,13,0.0,0.0,0.0,0.0,0.0,0.0
353917060557517,1,1,11,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0
356895054727071,1,1,509,509.0,509,0.0,0.0,0.0,0.0,0.0,0.0
359007041741150,1,2,99,99.0,99,0.0,0.5,0.0,0.0,0.0,1.0
358913040691158,1,2,50,43.0,36,9.899494936611665,0.0,3.5,0.16279069767441862,0.01,1.0
35778505175134,1,9,193,85.88888888888889,28,48.55008868283467,0.7777777777777778,11.901234567901234,1.2470892626131955,91.52527777777777,0.75
355341052295259,1,1,1139,1139.0,1139,0.0,0.0,0.0,0.0,0.0,0.0
353186043416668,1,1,110,110.0,110,0.0,0.0,0.0,0.0,0.0,0.0
357623052346333,1,2,587,408.0,229,253.144227664784,0.5,89.5,0.4387254901960784,39.49055555555555,0.0
357564061039875,1,1,62,62.0,62,0.0,0.0,0.0,0.0,0.0,0.0
351508060633986,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
357564063157386,1,1,397,397.0,397,0.0,0.0,0.0,0.0,0.0,0.0
358408052958389,1,2,10,5.5,1,6.363961030678928,0.0,2.25,0.8181818181818182,0.005833333333333334,1.0
355888052242616,1,4,142,89.75,2,61.44035047643093,0.75,13.0625,0.5821727019498607,0.060833333333333336,1.0
352260059406920,0,1,15,15.0,15,0.0,0.0,0.0,0.0,0.0,0.0
35578205424160,1,2,840,574.0,308,376.1808075912433,0.0,133.0,0.4634146341463415,88.0425,0.0
357538069765327,1,1,150,150.0,150,0.0,0.0,0.0,0.0,0.0,0.0
35955404770495,0,12,440,207.16666666666666,1,160.91772789694474,0.16666666666666666,19.40277777777778,1.1238938053097347,37.02333333333333,0.7272727272727273
353930052998128,1,1,258,258.0,258,0.0,0.0,0.0,0.0,0.0,0.0
353962053793612,0,28,985,308.7857142857143,1,277.7670696348741,0.8571428571428571,24.150510204081634,2.1899144112884574,84.29555555555555,0.7407407407407407
352170070405316,1,2,27,18.5,10,12.020815280171307,0.0,4.25,0.4594594594594595,0.002777777777777778,1.0
353876060652415,1,1,7,7.0,7,0.0,0.0,0.0,0.0,0.0,0.0
357630057846720,1,9,141,68.0,18,41.632319176332224,0.5555555555555556,8.11111111111111,1.0735294117647058,0.16805555555555557,1.0
352314060652764,1,4,1013,401.75,41,423.2897943489779,0.75,152.8125,1.521468574984443,22.974166666666665,0.6666666666666666
359050050277203,1,1,1085,1085.0,1085,0.0,0.0,0.0,0.0,0.0,0.0
356416051102059,1,13,338,115.84615384615384,9,89.97114922189053,0.6923076923076923,17.088757396449704,1.9176626826029217,0.1738888888888889,1.0
353846050542819,1,4,212,107.75,10,84.94066556524423,0.75,26.0625,0.9675174013921114,0.09555555555555556,1.0
352135074420256,1,1,17,17.0,17,0.0,0.0,0.0,0.0,0.0,0.0
356332043631768,1,6,17,5.166666666666667,0,6.306081720582652,0.0,1.972222222222222,2.290322580645161,0.011944444444444445,1.0
357980047488913,1,1,9,9.0,9,0.0,0.0,0.0,0.0,0.0,0.0
357494044211435,1,31,473,160.1290322580645,5,113.64997197110195,0.5806451612903226,10.09261186264308,1.9538678485092669,106.14777777777778,0.6666666666666666
353009060125899,1,1,2,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0
351932061619507,1,4,2035,1047.25,15,975.0973882985569,0.75,246.9375,0.9431845309142993,23.27,0.6666666666666666
358414044118793,1,4,87,38.75,2,39.271490931717885,0.25,12.0625,1.2451612903225806,0.015555555555555555,1.0
35843205030041,1,5,226,125.8,43,66.22461777919145,0.4,20.04,0.7965023847376789,101.06666666666666,0.75
352722071226990,1,5,1198,400.0,4,558.3189052862173,0.4,159.6,1.995,0.12027777777777778,1.0
35384405241430,1,5,785,327.8,123,268.26796305187094,0.6,91.44,1.3947528981086028,0.09166666666666666,1.0
35843205200485,1,1,384,384.0,384,0.0,0.0,0.0,0.0,0.0,0.0
353873061077718,1,1,882,882.0,882,0.0,0.0,0.0,0.0,0.0,0.0
356456055477685,1,5,341,215.2,2,131.55493149251382,0.2,25.160000000000004,0.5845724907063198,0.16555555555555557,1.0
352424060077449,1,1,439,439.0,439,0.0,0.0,0.0,0.0,0.0,0.0
35451605444218,1,1,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
354519050890137,0,9,124,54.77777777777778,0,46.528963500645965,0.1111111111111111,7.691358024691358,1.2636916835699799,39.625277777777775,0.75
863352028227891,1,2,90,52.0,14,53.74011537017761,0.5,19.0,0.7307692307692307,0.010555555555555556,1.0
357557053651186,1,1,11,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0
352469076421701,1,1,974,974.0,974,0.0,0.0,0.0,0.0,0.0,0.0
35578205315729,1,2,59,34.5,10,34.64823227814083,0.0,12.25,0.7101449275362319,0.006111111111111111,1.0
357538062044019,1,1,323,323.0,323,0.0,0.0,0.0,0.0,0.0,0.0
356164050211089,1,17,153,75.70588235294117,0,48.259409323315325,0.5882352941176471,4.546712802768166,1.020979020979021,21.385555555555555,0.9375
353420072719449,1,1,31,31.0,31,0.0,0.0,0.0,0.0,0.0,0.0
352896070050898,1,1,154,154.0,154,0.0,0.0,0.0,0.0,0.0,0.0
356458055335483,1,1,48,48.0,48,0.0,0.0,0.0,0.0,0.0,0.0
357732050786372,1,4,259,156.25,61,100.7682985864106,0.5,25.6875,0.6576,25.28388888888889,0.6666666666666666
358409051678440,1,3,53,18.333333333333332,0,30.03886371574886,0.0,11.555555555555557,1.8909090909090913,0.06805555555555555,1.0
351932062168348,1,1,2987,2987.0,2987,0.0,0.0,0.0,0.0,0.0,0.0
357565061797040,0,4,283,178.75,92,99.66067429031374,0.5,26.0625,0.5832167832167832,21.799722222222222,0.3333333333333333
353873062081636,1,1,167,167.0,167,0.0,0.0,0.0,0.0,0.0,0.0
359703052360886,1,3,630,254.33333333333334,20,328.64317022164533,0.0,125.22222222222221,1.477064220183486,119.34805555555556,0.5
A0000029643C3A,1,4,31,18.25,6,12.120918557051139,0.75,3.1875,0.6986301369863014,99.0963888888889,0.6666666666666666
357980041502651,1,1,4,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0
359679050977188,1,1,930,930.0,930,0.0,0.0,0.0,0.0,0.0,0.0
357564060315276,1,2,125,84.0,43,57.982756057296896,0.0,20.5,0.4880952380952381,0.02388888888888889,1.0
352454073026273,1,1,9,9.0,9,0.0,0.0,0.0,0.0,0.0,0.0
358479051675423,1,1,44,44.0,44,0.0,0.0,0.0,0.0,0.0,0.0
356885060640327,1,1,162,162.0,162,0.0,0.0,0.0,0.0,0.0,0.0
357538061376115,1,1,46,46.0,46,0.0,0.0,0.0,0.0,0.0,0.0
353981061105007,1,5,345,161.4,43,130.10495763036857,0.8,36.72,1.1375464684014869,0.2375,1.0
356183060567652,1,1,1,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0
358836060306003,1,8,589,193.375,7,198.44246197395788,0.375,49.453125,2.0458952811893987,0.7483333333333333,0.8571428571428571
352135071801516,1,2,180,166.5,153,19.091883092036785,0.5,6.75,0.08108108108108109,48.084722222222226,0.0
352260051419244,1,1,281,281.0,281,0.0,0.0,0.0,0.0,0.0,0.0
357564060617523,1,1,132,132.0,132,0.0,0.0,0.0,0.0,0.0,0.0
351510062279289,1,1,124,124.0,124,0.0,0.0,0.0,0.0,0.0,0.0
352552060839168,1,2,34,18.5,3,21.920310216782973,0.0,7.75,0.8378378378378378,0.012777777777777779,1.0
353963052496967,1,2,428,294.5,161,188.79751057680818,0.5,66.75,0.4533106960950764,49.23,0.0
352469076544270,1,3,662,354.6666666666667,162,269.00061957797294,0.0,102.44444444444444,0.8665413533834585,0.0775,1.0
359087052148545,1,1,2082,2082.0,2082,0.0,0.0,0.0,0.0,0.0,0.0
358479051896060,0,3,244,171.66666666666666,96,74.05628490096795,0.6666666666666666,24.111111111111114,0.421359223300971,28.07472222222222,0.5
35237005056280,1,1,55,55.0,55,0.0,0.0,0.0,0.0,0.0,0.0
354724053766256,1,1,4,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0
353962053695668,1,1,311,311.0,311,0.0,0.0,0.0,0.0,0.0,0.0
35843205164832,1,1,29,29.0,29,0.0,0.0,0.0,0.0,0.0,0.0
351538061802405,1,1,113,113.0,113,0.0,0.0,0.0,0.0,0.0,0.0
351878063271286,1,1,148,148.0,148,0.0,0.0,0.0,0.0,0.0,0.0
356456054940618,1,1,1035,1035.0,1035,0.0,0.0,0.0,0.0,0.0,0.0
359007042125684,1,8,332,142.75,22,102.2947422193061,0.625,23.65625,1.3257443082311733,67.36111111111111,0.8571428571428571
352135071799561,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
351608063003284,1,89,160,27.49438202247191,0,29.451857325096746,0.42696629213483145,1.4888271682868324,4.819370657948508,70.09833333333333,0.8977272727272727
354518052310516,1,2,35,35.0,35,0.0,0.5,0.0,0.0,0.0,1.0
359679051355947,1,1,123,123.0,123,0.0,0.0,0.0,0.0,0.0,0.0
355343051987191,1,1,177,177.0,177,0.0,0.0,0.0,0.0,0.0,0.0
354724054318842,1,1,399,399.0,399,0.0,0.0,0.0,0.0,0.0,0.0
352897070718252,1,3,55,38.333333333333336,25,15.275252316519467,0.0,5.5555555555555545,0.4347826086956521,0.019444444444444445,1.0
356332045282776,1,12,25,7.833333333333333,0,7.1201804539611,0.6666666666666666,1.4305555555555556,2.191489361702128,5.566388888888889,0.9090909090909091
352469073987647,1,1,153,153.0,153,0.0,0.0,0.0,0.0,0.0,0.0
356185060376505,1,1,18,18.0,18,0.0,0.0,0.0,0.0,0.0,0.0
352065041960425,0,16,130,31.1875,0,35.62062838674616,0.75,6.17578125,3.1683366733466936,0.08583333333333333,1.0
354281051728440,0,3,507,251.0,80,225.83400983908513,0.6666666666666666,85.33333333333333,1.0199203187250996,98.6425,0.5
354724054661290,1,18,2336,644.4444444444445,40,595.5214444918614,0.9444444444444444,93.97530864197532,2.6248275862068966,0.7363888888888889,1.0
356164051756918,1,1,59,59.0,59,0.0,0.0,0.0,0.0,0.0,0.0
352453070416958,1,2,819,450.0,81,521.8448045156721,0.5,184.5,0.82,0.06027777777777778,1.0
353917060700919,1,2,9,4.5,0,6.363961030678928,0.0,2.25,1.0,0.003611111111111111,1.0
358532066087545,1,4,425,263.75,140,119.70345302733195,0.5,40.3125,0.6113744075829384,9.807222222222222,0.6666666666666666
357538064592866,1,1,10,10.0,10,0.0,0.0,0.0,0.0,0.0,0.0
355827050630737,1,1,190,190.0,190,0.0,0.0,0.0,0.0,0.0,0.0
358409051406321,1,16,172,53.1875,0,52.434363732193795,0.1875,7.42578125,2.2338425381903644,9.523055555555555,0.8666666666666667
358479053591396,1,57,137,33.07017543859649,0,26.0938277110034,0.7894736842105263,1.8233302554632194,3.1427055702917768,30.889166666666668,0.9464285714285714
353962051261950,1,2,126,74.0,22,73.53910524340094,0.5,26.0,0.7027027027027027,0.02388888888888889,1.0
352609060562792,1,3,160,125.66666666666667,90,35.019042438840806,0.6666666666666666,11.444444444444443,0.273209549071618,62.79944444444445,0.0
357470043241763,1,7,108,64.42857142857143,32,26.037518717273752,0.0,6.224489795918367,0.6762749445676275,0.0636111111111111,1.0
355890049822757,1,14,194,72.0,1,58.80606980706878,0.35714285714285715,8.714285714285714,1.6944444444444444,43.55555555555556,0.8461538461538461
357557054366651,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
353873060202572,1,1,294,294.0,294,0.0,0.0,0.0,0.0,0.0,0.0
352905059899652,1,3,58,49.666666666666664,42,8.020806277010642,0.3333333333333333,2.7777777777777786,0.16778523489932892,71.07333333333334,0.0
356164052776394,1,2,174,105.0,36,97.58073580374356,0.5,34.5,0.6571428571428571,0.015,1.0
356427052761157,1,1,2,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0
353168063520165,1,1,79,79.0,79,0.0,0.0,0.0,0.0,0.0,0.0
356024060779253,1,1,722,722.0,722,0.0,0.0,0.0,0.0,0.0,0.0
356183060353350,1,1,196,196.0,196,0.0,0.0,0.0,0.0,0.0,0.0
359106043115320,1,1,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0
354518054085181,1,2,82,57.5,33,34.64823227814083,0.5,12.25,0.4260869565217391,0.008333333333333333,1.0
356432054319038,1,1,1013,1013.0,1013,0.0,0.0,0.0,0.0,0.0,0.0
354246050131656,1,1,35,35.0,35,0.0,0.0,0.0,0.0,0.0,0.0
351932060929261,1,2,202,169.5,137,45.96194077712559,0.0,16.25,0.19174041297935104,0.049166666666666664,1.0
357941061175505,1,1,3000,3000.0,3000,0.0,0.0,0.0,0.0,0.0,0.0
359678051468163,1,2,319,205.0,91,161.22034611053283,0.0,57.0,0.5560975609756098,0.034444444444444444,1.0
357376060126565,1,2,124,68.0,12,79.19595949289332,0.0,28.0,0.8235294117647058,0.01611111111111111,1.0
354518052377572,0,24,328,129.83333333333334,32,81.8974261243728,0.0,8.256944444444445,1.526315789473684,78.12944444444445,0.6521739130434783
351932060824686,1,5,355,145.6,2,145.81940885904044,0.6,41.88,1.4381868131868132,98.415,0.75
356184060235522,1,2,4,3.0,2,1.4142135623730951,0.0,0.5,0.3333333333333333,0.0033333333333333335,1.0
355342052671697,1,1,125,125.0,125,0.0,0.0,0.0,0.0,0.0,0.0
35778505177051,1,5,1145,472.6,39,460.0361942282368,0.6,134.48,1.4227676682183663,0.12277777777777778,1.0
356164051716060,1,1,176,176.0,176,0.0,0.0,0.0,0.0,0.0,0.0
352433060218325,1,2,185,149.5,114,50.204581464244875,0.0,17.75,0.23745819397993312,0.010833333333333334,1.0
356172051492632,1,11,75,29.818181818181817,1,28.466886664397222,0.36363636363636365,4.107438016528926,1.5152439024390247,16.16777777777778,0.9
353870060835690,1,3,190,124.66666666666667,6,102.94335011710729,0.3333333333333333,21.777777777777775,0.5240641711229946,0.04027777777777778,1.0
353876060656895,1,1,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0
358532062387105,1,6,898,231.33333333333334,0,338.09446411715567,0.8333333333333334,111.1111111111111,2.881844380403458,86.87,0.6
356164050144827,1,2,89,44.5,0,62.932503525602726,0.0,22.25,1.0,0.025277777777777777,1.0
357494041588389,1,3,67,32.0,14,30.315012782448235,0.3333333333333333,11.666666666666666,1.09375,0.012222222222222223,1.0
35778505330820,1,2,120,75.0,30,63.63961030678928,0.5,22.5,0.6,0.0033333333333333335,1.0
352433060257067,1,1,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0
353871060744221,1,1,541,541.0,541,0.0,0.0,0.0,0.0,0.0,0.0
352903051611407,0,11,312,171.63636363636363,76,82.44667698248696,0.2727272727272727,12.760330578512397,0.8177966101694917,50.295,0.7
356885062992809,1,2,13,9.0,5,5.656854249492381,0.5,2.0,0.4444444444444444,0.026944444444444444,1.0
357952040759004,0,1,42,42.0,42,0.0,0.0,0.0,0.0,0.0,0.0
358414043895300,1,4,47,26.75,8,19.619293225462194,0.25,5.0625,0.7570093457943925,22.948611111111113,0.6666666666666666
352317054236056,0,17,400,156.1764705882353,19,120.01210110553313,0.9411764705882353,14.342560553633218,1.5612052730696797,1.5591666666666666,0.9375
359796047862578,1,5,22,14.0,7,6.2048368229954285,0.6,1.6,0.5714285714285714,35.095555555555556,0.5
355196060416630,1,5,35,21.4,2,13.649175799292792,0.2,2.72,0.6355140186915889,22.70138888888889,0.75
353964050237718,1,1,84,84.0,84,0.0,0.0,0.0,0.0,0.0,0.0
352903056368888,1,3,181,134.33333333333334,80,50.934598588124096,0.3333333333333333,15.555555555555552,0.34739454094292793,0.14833333333333334,1.0
353873062336824,1,14,860,318.7142857142857,8,285.6941421470571,0.9285714285714286,38.66326530612245,1.6983415508740474,54.530833333333334,0.6923076923076923
355888056001950,1,1,63,63.0,63,0.0,0.0,0.0,0.0,0.0,0.0
357538061709737,1,1,47,47.0,47,0.0,0.0,0.0,0.0,0.0,0.0
353852053179112,1,5,73,49.2,15,23.79495744900587,0.2,4.76,0.4837398373983739,0.058611111111111114,1.0
354257056335613,1,1,10,10.0,10,0.0,0.0,0.0,0.0,0.0,0.0
35153305335568,1,7,312,144.0,57,89.61398700351785,0.2857142857142857,24.0,1.1666666666666667,1.928611111111111,0.6666666666666666
353981060332750,0,12,6612,1905.3333333333333,16,2654.573286487554,0.6666666666666666,392.22222222222223,2.4702589223233034,83.31416666666667,0.5454545454545454
012682008960503,1,1,595,595.0,595,0.0,0.0,0.0,0.0,0.0,0.0
353873060229559,1,3,922,577.3333333333334,161,385.5286413917043,0.3333333333333333,114.88888888888887,0.5969976905311777,64.08833333333334,0.5
355706052715193,0,2,342,301.5,261,57.27564927611035,0.0,20.25,0.13432835820895522,63.93833333333333,0.0
352317052675958,1,1,11,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0
358479050790694,1,1,66,66.0,66,0.0,0.0,0.0,0.0,0.0,0.0
353557063407227,1,1,11,11.0,11,0.0,0.0,0.0,0.0,0.0,0.0
356562052311395,1,3,88,37.666666666666664,10,43.66157731156003,0.6666666666666666,16.77777777777778,1.336283185840708,0.02,1.0
352609061569036,1,2,86,69.5,53,23.33452377915607,0.0,8.25,0.23741007194244604,0.009444444444444445,1.0
353962050616519,1,5,201,98.0,7,78.88599368709251,0.6,20.6,1.0510204081632653,0.1075,1.0
358479052065251,1,2,99,61.5,24,53.033008588991066,0.0,18.75,0.6097560975609756,0.0077777777777777776,1.0
357732052914600,1,3,35,21.0,2,17.05872210923198,0.6666666666666666,4.666666666666667,0.6666666666666666,0.023333333333333334,1.0
353010060125194,0,1,236,236.0,236,0.0,0.0,0.0,0.0,0.0,0.0
353872060332025,1,7,477,124.28571428571429,1,200.03725843428458,0.8571428571428571,50.38775510204082,2.8379310344827586,42.1075,0.8333333333333334
358409050581819,1,3,81,36.666666666666664,1,40.69807530256601,0.3333333333333333,14.777777777777779,1.2090909090909092,0.019444444444444445,1.0
352905057424024,1,2,17,15.5,14,2.1213203435596424,0.0,0.75,0.0967741935483871,0.01611111111111111,1.0
906253035315766,1,2,116,75.5,35,57.27564927611035,0.5,20.25,0.5364238410596026,0.017222222222222222,1.0
356458050667773,1,1,560,560.0,560,0.0,0.0,0.0,0.0,0.0,0.0
358861060894303,1,3,16,7.0,1,7.937253933193772,0.0,3.0,1.2857142857142858,0.013333333333333334,1.0
354257053846968,1,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
358479052796749,1,2,103,94.0,85,12.727922061357855,0.5,4.5,0.09574468085106383,0.016944444444444446,1.0
353873061312719,1,4,437,159.5,0,194.09705476041276,0.0,69.375,1.7398119122257054,0.10166666666666667,1.0
358532064134331,1,3,508,210.0,32,259.6998267230843,0.0,99.33333333333333,1.4190476190476191,21.36111111111111,0.5
356416050992294,1,1,299,299.0,299,0.0,0.0,0.0,0.0,0.0,0.0
358432051070186,1,1,6,6.0,6,0.0,0.0,0.0,0.0,0.0,0.0
352435060220953,1,2,51,26.0,1,35.35533905932738,0.5,12.5,0.9615384615384616,0.009166666666666667,1.0
353930052454437,1,4,568,379.25,173,217.322149507745,0.25,47.1875,0.4976928147659855,45.20722222222222,0.0
358532064152390,1,3,531,212.66666666666666,2,280.4537989283321,0.3333333333333333,106.11111111111113,1.4968652037617558,0.03916666666666667,1.0
352135073321059,1,1,44,44.0,44,0.0,0.0,0.0,0.0,0.0,0.0
356428051440405,1,1,1105,1105.0,1105,0.0,0.0,0.0,0.0,0.0,0.0
353747061016910,1,1,658,658.0,658,0.0,0.0,0.0,0.0,0.0,0.0
356456051942922,1,3,256,108.33333333333333,33,127.89188142072715,0.0,49.22222222222223,1.3630769230769233,0.034444444444444444,1.0
353917060691985,1,1,33,33.0,33,0.0,0.0,0.0,0.0,0.0,0.0
354724052903603,1,13,206,88.84615384615384,0,70.67749070466277,0.38461538461538464,9.011834319526628,1.3186147186147188,47.70361111111111,0.8333333333333334
357538065989343,1,1,17,17.0,17,0.0,0.0,0.0,0.0,0.0,0.0
357630057083266,1,3,460,259.0,65,197.5930160709128,0.0,67.0,0.7760617760617761,72.09722222222223,0.0
357389061182768,1,1,670,670.0,670,0.0,0.0,0.0,0.0,0.0,0.0
A100001980C9CC,1,4,130,66.75,24,44.88039661143827,0.5,15.8125,0.947565543071161,2.2969444444444442,0.6666666666666666
357538062862642,1,13,540,195.76923076923077,4,189.10453627828613,0.15384615384615385,26.4792899408284,1.7583497053045185,23.325277777777778,0.8333333333333334
351538061628792,1,2,248,197.0,146,72.12489168102785,0.5,25.5,0.25888324873096447,0.8,0.0
353846050644458,1,2,307,231.0,155,107.48023074035522,0.5,38.0,0.329004329004329,0.044444444444444446,1.0
352135071263121,1,2,145,73.5,2,101.1162697096763,0.0,35.75,0.9727891156462585,0.004722222222222222,1.0
A000002964F135,1,2,11,5.5,0,7.7781745930520225,0.0,2.75,1.0,0.0044444444444444444,1.0
358361040869590,1,2,74,39.0,4,49.49747468305833,0.5,17.5,0.8974358974358975,0.011666666666666667,1.0
357222061014337,1,5,2980,841.8,44,1212.058249425332,0.8,427.64,2.540033262057496,65.79777777777778,0.25
352212060514614,1,2,12,9.0,6,4.242640687119285,0.0,1.5,0.3333333333333333,0.008055555555555555,1.0
358362043218892,1,1,323,323.0,323,0.0,0.0,0.0,0.0,0.0,0.0
356562051586260,1,1,69,69.0,69,0.0,0.0,0.0,0.0,0.0,0.0
35428205642819,1,2,211,140.0,69,100.40916292848975,0.5,35.5,0.5071428571428571,0.023055555555555555,1.0
352610061064978,1,1,70,70.0,70,0.0,0.0,0.0,0.0,0.0,0.0
354724051527932,1,1,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0
356185060400891,1,2,8,4.0,0,5.656854249492381,0.0,2.0,1.0,0.0033333333333333335,1.0
355032051390981,1,2,30,22.0,14,11.313708498984761,0.5,4.0,0.36363636363636365,0.017222222222222222,1.0
357732052983290,1,1,438,438.0,438,0.0,0.0,0.0,0.0,0.0,0.0
359678051823904,1,3,72,32.666666666666664,8,34.42867022313428,0.0,13.111111111111112,1.2040816326530615,0.03194444444444444,1.0
354724051931118,0,20,330,73.3,0,96.76183458150712,0.25,12.834999999999999,3.5020463847203276,114.755,0.6842105263157895
354257050216512,1,14,173,44.5,0,54.83366456138755,0.35714285714285715,9.178571428571429,2.8876404494382024,68.26722222222222,0.7692307692307693
354518053770452,1,2,36,19.0,2,24.041630560342615,0.5,8.5,0.8947368421052632,0.006111111111111111,1.0
359133042734273,1,1,91,91.0,91,0.0,0.0,0.0,0.0,0.0,0.0
358010062827990,1,1,178,178.0,178,0.0,0.0,0.0,0.0,0.0,0.0
A0000029D666EA,1,1,75,75.0,75,0.0,0.0,0.0,0.0,0.0,0.0
353981061967547,1,1,48,48.0,48,0.0,0.0,0.0,0.0,0.0,0.0
A1000019A0D2CE,1,2,129,65.0,1,90.50966799187809,0.5,32.0,0.9846153846153847,0.008611111111111111,1.0
356183061278598,1,7,326,106.57142857142857,11,112.84333851680854,0.42857142857142855,31.346938775510207,2.058981233243968,44.31444444444445,0.6666666666666666
353852053412422,1,7,51,19.0,6,15.800843859321775,0.0,4.571428571428571,1.6842105263157894,0.07222222222222222,1.0
357490042140527,1,1,27,27.0,27,0.0,0.0,0.0,0.0,0.0,0.0
